id_cliente,lineaprod,canal,ticket,Estrato,Sexo,Edad,EstadoCivil,Educacion,ActividadEconomica,Tipovivienda,Recomienda,rango_antiguedad,frecuencia_mes
ceef5546f1c3ab17cedfc7b081d0d2a8,Electrodomésticos,e-commerce,2401000,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,250+,4
ceef5546f1c3ab17cedfc7b081d0d2a8,Electrodomésticos,tienda,970028.5714,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,250+,4
ceef5546f1c3ab17cedfc7b081d0d2a8,Mercado,tienda,264093.3333,1-2,Femenino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,<= 71,3
ceef5546f1c3ab17cedfc7b081d11efe,Delikatessen,e-commerce,71480,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,250+,4
ceef5546f1c3ab17cedfc7b081d11efe,Delikatessen,tienda,94420.71429,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,250+,4
ceef5546f1c3ab17cedfc7b081d11efe,Farmacia,e-commerce,82932.72727,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,159 - 249,4
ceef5546f1c3ab17cedfc7b081d11efe,Farmacia,tienda,52250,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,72 - 158,2
cef1ce7ac2dc6100d86fede386fd452d,Farmacia,tienda,26020,1-2,Femenino,Menor a 25,Soltero/a,Técnico,Empleado sector privado,Propia,Recomienda,<= 71,1
cf0c3902b7a3c665864f48b73a303d17,Delikatessen,tienda,489600,1-2,Femenino,Menor a 25,Casado/a,Profesional,Empleado sector privado,Propia,Recomienda,250+,1
cf3a94138caddceb3209e472360ff8d7,Mercado,tienda,211055,5-6,Femenino,Menor a 25,Soltero/a,Profesional,Empleado sector privado,Propia,Recomienda,<= 71,3
cf3a94138caddceb3209e47236122257,Farmacia,tienda,56500,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Recomienda,72 - 158,1
cf3a94138caddceb3209e47236122257,Mercado,e-commerce,328100,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Recomienda,<= 71,1
cf3a94138caddceb3209e47236122257,Mercado,tienda,109003,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Recomienda,159 - 249,4
cf3a94138caddceb3209e4723637cefb,Mercado,e-commerce,284935,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Neutro,72 - 158,3
cf3a94138caddceb3209e4723637cefb,Mercado,tienda,246400,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Neutro,159 - 249,3
cf3a94138caddceb3209e4723638ef6f,Delikatessen,e-commerce,141169,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Recomienda,72 - 158,4
cf3a94138caddceb3209e4723638ef6f,Delikatessen,tienda,89286.34146,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Recomienda,159 - 249,4
cf8869924d60fb7a73ea96073561487b,Mercado,tienda,579930,1-2,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector privado,Alquilada,Neutro,159 - 249,4
cf8869924d60fb7a73ea96073561fb68,Mercado,e-commerce,647645,1-2,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Empleado sector privado,Familiar,Neutro,250+,4
cf8869924d60fb7a73ea96073561fb68,Mercado,tienda,256733.3333,1-2,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Empleado sector privado,Familiar,Neutro,250+,4
cf8869924d60fb7a73ea9607356267fd,Farmacia,e-commerce,315010,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,159 - 249,1
cf8869924d60fb7a73ea9607356f15ef,Electrodomésticos,e-commerce,3608000,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,159 - 249,1
cf8869924d60fb7a73ea9607356f15ef,Electrodomésticos,tienda,1317480,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,250+,4
cf8869924d60fb7a73ea9607356f15ef,Mercado,tienda,103182.8571,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,250+,4
d04f1a596fe4a582f48e6eb2f9e8dd0b,Electrodomésticos,e-commerce,1179800,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Recomienda,159 - 249,1
d04f1a596fe4a582f48e6eb2f9e8dd0b,Farmacia,tienda,84660,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Recomienda,159 - 249,1
d04f1a596fe4a582f48e6eb2f9e8dd0b,Mercado,e-commerce,107030,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Recomienda,<= 71,3
d04f1a596fe4a582f48e6eb2f9e8dd0b,Mercado,tienda,105310,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Recomienda,<= 71,3
d04f1a596fe4a582f48e6eb2f9e94d89,Mercado,tienda,198700,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,250+,1
d0d21e2cc815fa276295ce3c51811d4e,Electrodomésticos,tienda,1853100,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,159 - 249,3
d0d21e2cc815fa276295ce3c51811d4e,Farmacia,tienda,23100,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,250+,1
d1500ab3f729689d9866cc67d1c4cd4b,Mercado,tienda,120046.6667,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Neutro,250+,3
d159b3e308e1a7854eed67a1d49629b3,Electrodomésticos,e-commerce,4352400,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Neutro,159 - 249,1
d17626af95812deff262cca4a7074c1a,Mercado,tienda,229683.3333,0,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,250+,2
d17cc856b86f919108f0b7889a426964,Mercado,e-commerce,274400,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,72 - 158,1
d1889185cdea77377292bd714dc4a0df,Farmacia,e-commerce,90450,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,1
d1889185cdea77377292bd714dc4a0df,Mercado,e-commerce,267014.6667,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d1889185cdea77377292bd714dc4a0df,Mercado,tienda,291792,3-4,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d20d36802cc7944b4db14ba1698bc78b,Mercado,e-commerce,245000,1-2,Masculino,Entre  26 y 45,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,159 - 249,3
d20d36802cc7944b4db14ba1698bc78b,Mercado,tienda,164480,1-2,Masculino,Entre  26 y 45,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,159 - 249,4
d249f4d3d47cf7ec080ffb8c34a2e9eb,Farmacia,tienda,214920,0,Masculino,Entre  26 y 45,Casado/a,Posgrado,Empleado sector privado,Propia,Recomienda,<= 71,1
d2f1475850c213560abdec5deae00c74,Delikatessen,tienda,158055,3-4,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Empleado sector privado,Propia,Recomienda,250+,4
d2f1475850c213560abdec5deae2dc97,Delikatessen,tienda,75740,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,4
d2f1475850c213560abdec5deae2dc97,Farmacia,e-commerce,151655,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d2f1475850c213560abdec5deae2dc97,Farmacia,tienda,97694.35897,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d2f1475850c213560abdec5deae2dc97,Mercado,tienda,258708,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,3
d2f1475850c213560abdec5deae2dc97,Servicios especiales,tienda,1111650,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,1
d4253c42617542d43396c0d01e2ded23,Farmacia,e-commerce,154717.5,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,3
d439fbb315b2966b8c84e219ec53dec7,Mercado,e-commerce,449100,1-2,Masculino,Entre  26 y 45,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,<= 71,1
d439fbb315b2966b8c84e219ec56ca88,Mercado,e-commerce,405450,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,2
d439fbb315b2966b8c84e219ec72d1b2,Delikatessen,e-commerce,221920,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,1
d439fbb315b2966b8c84e219ec7344ae,Delikatessen,tienda,32335,3-4,Masculino,Mayor a 45,Separado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,3
d462fae570858c0033c9767239f2d07b,Mercado,e-commerce,244267.2727,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d462fae570858c0033c9767239f2d07b,Mercado,tienda,180204.3478,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,4
d4b053b8d4a79eded38ec2d0b7fbf8b5,Farmacia,e-commerce,154640,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,1
d4f0cc17859409c1ac4c4a4d67a7bc04,Delikatessen,tienda,158890,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,1
d4f0cc17859409c1ac4c4a4d67a9486e,Delikatessen,tienda,63143.33333,0,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,2
d4fdce6822a5f108a1aeb32c3e683a29,Mercado,tienda,198800,1-2,Masculino,Mayor a 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,1
d4fdce6822a5f108a1aeb32c3e6887c9,Delikatessen,tienda,58500,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,1
d4fdce6822a5f108a1aeb32c3e6c0a43,Mercado,tienda,115400,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,3
d4fdce6822a5f108a1aeb32c3e6cb327,Mercado,tienda,43600,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,1
d4fdce6822a5f108a1aeb32c3e6e43b6,Mercado,e-commerce,281933.3333,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,72 - 158,3
d4fdce6822a5f108a1aeb32c3e6e43b6,Mercado,tienda,361400,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,159 - 249,2
d51ec809ccecd882cbdb357b5a5188ba,Delikatessen,tienda,99950,0,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,1
d6283760f3998a723e1b25244d48cd8e,Electrodomésticos,e-commerce,2643000,1-2,Masculino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,3
d630e562266c3bf241d5034f19169025,Electrodomésticos,tienda,1888100,3-4,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,159 - 249,3
d630e562266c3bf241d5034f1916df98,Mercado,tienda,435630,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,4
d630e562266c3bf241d5034f1917bb6c,Mercado,tienda,211246.6667,3-4,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Alquilada,Neutro,159 - 249,3
d65fedb44d8887796310ab903856c1ff,Farmacia,tienda,64690,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,250+,1
d65fedb44d8887796310ab9038571319,Mercado,tienda,133976,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Familiar,Neutro,250+,3
d665fb9f75ef5d9cd0fd894793a16bfa,Farmacia,tienda,125700,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Familiar,Neutro,72 - 158,1
d665fb9f75ef5d9cd0fd894793a1a05d,Mercado,e-commerce,148730,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,<= 71,3
d665fb9f75ef5d9cd0fd894793a1a05d,Mercado,tienda,129600,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,<= 71,1
d69674eb058aac145b2404c45d39a7d5,Farmacia,e-commerce,82900,3-4,Femenino,Entre  26 y 45,Casado/a,Técnico,Empleado sector privado,Propia,Neutro,72 - 158,1
d69674eb058aac145b2404c45d39a7d5,Farmacia,tienda,54000,3-4,Femenino,Entre  26 y 45,Casado/a,Técnico,Empleado sector privado,Propia,Neutro,72 - 158,1
d69674eb058aac145b2404c45d39a7d5,Mercado,e-commerce,252000,3-4,Femenino,Entre  26 y 45,Casado/a,Técnico,Empleado sector privado,Propia,Neutro,72 - 158,1
d69674eb058aac145b2404c45d39a7d5,Mercado,tienda,154200,3-4,Femenino,Entre  26 y 45,Casado/a,Técnico,Empleado sector privado,Propia,Neutro,72 - 158,1
d69674eb058aac145b2404c45d3aebba,Farmacia,e-commerce,161860,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,<= 71,1
d69674eb058aac145b2404c45d3aebba,Mercado,e-commerce,250827.5,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,72 - 158,3
d69674eb058aac145b2404c45d3aebba,Mercado,tienda,166396.9231,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,72 - 158,3
d6d916f7489aba2e893781969ddb866c,Delikatessen,e-commerce,88810,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Neutro,250+,1
d6d916f7489aba2e893781969ddb866c,Delikatessen,tienda,82060,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Neutro,250+,1
d6d916f7489aba2e893781969dded88c,Farmacia,e-commerce,88705,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,250+,4
d6d916f7489aba2e893781969dded88c,Farmacia,tienda,71550.71429,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,250+,4
d6d916f7489aba2e893781969dded88c,Servicios especiales,tienda,1289450,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,250+,4
d714d3665aaaf6f748ce2d52f48b4321,Mercado,e-commerce,116806,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,Recomienda,72 - 158,3
d714d3665aaaf6f748ce2d52f48b4321,Mercado,tienda,70620,1-2,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,Recomienda,72 - 158,3
d714d3665aaaf6f748ce2d52f48b98c8,Farmacia,tienda,237030,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,1
d7a314341b76460d7b4aa4c0cd46c52c,Delikatessen,e-commerce,133290,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,1
d7a314341b76460d7b4aa4c0cd46c52c,Delikatessen,tienda,101332.5,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,3
d7a314341b76460d7b4aa4c0cd866a68,Farmacia,e-commerce,194600,1-2,Femenino,Entre  26 y 45,Divorciado/a,Profesional,Empleado sector privado,Propia,Recomienda,<= 71,1
d7a314341b76460d7b4aa4c0cda4033b,Mercado,tienda,121290,1-2,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,No recomienda,<= 71,2
d7a314341b76460d7b4aa4c0cda4c1d0,Mercado,tienda,282320,1-2,Femenino,Mayor a 45,Divorciado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,1
d7a314341b76460d7b4aa4c0cdc429ad,Delikatessen,e-commerce,106175.6522,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,3
d7a314341b76460d7b4aa4c0cdc429ad,Delikatessen,tienda,71637.91667,3-4,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,3
d7b4f64833fdc9f6cebfc49e76dc06eb,Delikatessen,e-commerce,135650,3-4,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,72 - 158,2
d7b4f64833fdc9f6cebfc49e76dc06eb,Delikatessen,tienda,141000,3-4,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,72 - 158,1
d7b4f64833fdc9f6cebfc49e76fdb0bd,Electrodomésticos,e-commerce,2439300,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,3
d7b4f64833fdc9f6cebfc49e76fdb0bd,Electrodomésticos,tienda,2156500,3-4,Femenino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,2
d7baa0261635d7dd15539395bd8322fc,Mercado,tienda,80940,1-2,Femenino,Entre  26 y 45,Soltero/a,Posgrado,Empleado sector privado,Propia,No recomienda,<= 71,1
d856970920d18c55090f8edd9c3a3d4c,Farmacia,tienda,97700,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,1
d856970920d18c55090f8edd9c3a3d4c,Mercado,e-commerce,515400,3-4,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,1
d856970920d18c55090f8edd9cfbdfb7,Farmacia,tienda,46730,1-2,Femenino,Entre  26 y 45,Divorciado/a,Posgrado,Empleado sector privado,Propia,No recomienda,<= 71,1
d8cdfb21982ddce4e217ba50044c2099,Mercado,tienda,133200,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,1
d933328050da9a30c4207bf2a5ebcdc5,Mercado,e-commerce,104000,0,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,1
d981b3affa98395801440942ee881a8a,Mercado,tienda,154400,3-4,Femenino,Menor a 25,Soltero/a,Posgrado,Empleado sector privado,Propia,Recomienda,159 - 249,1
d981b3affa98395801440942ee8c2678,Electrodomésticos,e-commerce,4926200,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,<= 71,1
d981b3affa98395801440942ee8c2678,Farmacia,e-commerce,187315,1-2,Femenino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d9d3d81deef80d665fb0358ddef430b0,Delikatessen,e-commerce,146761.6667,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d9d3d81deef80d665fb0358ddef430b0,Delikatessen,tienda,71450.3125,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,250+,4
d9d3d81deef80d665fb0358ddef430b0,Farmacia,tienda,168600,1-2,Femenino,Entre  26 y 45,Casado/a,Bachillerato o inferior,Empleado sector privado,Propia,Recomienda,72 - 158,1
da38109f2db0a4178f9adbb317b774e9,Mercado,tienda,88160,0,Femenino,Menor a 25,Soltero/a,Profesional,Empleado sector público,Alquilada,Neutro,<= 71,3
dad6fd09ac25eec869926425eec4211d,Farmacia,tienda,28400,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Empleado sector público,Propia,No recomienda,159 - 249,1
dad6fd09ac25eec869926425eec4211d,Mercado,e-commerce,123380,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Empleado sector público,Propia,No recomienda,<= 71,1
dad6fd09ac25eec869926425eec4211d,Mercado,tienda,197040,1-2,Femenino,Menor a 25,Soltero/a,Profesional,Empleado sector público,Propia,No recomienda,72 - 158,3
dc047fdddbfa9d0e44b9fb112b55b5d1,Mercado,tienda,154800,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,<= 71,1
dc47e23ab6edcc8809f800bcc9c9e69e,Farmacia,e-commerce,47268.33333,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,250+,3
dc47e23ab6edcc8809f800bcc9c9e69e,Farmacia,tienda,40790,3-4,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,250+,1
dc7020d0a4c443d66a602611d1f603fc,Delikatessen,e-commerce,128290,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,250+,1
dc7020d0a4c443d66a602611d1f603fc,Mercado,e-commerce,248746.6667,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,<= 71,2
dc7020d0a4c443d66a602611d1f603fc,Mercado,tienda,202913.3333,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,<= 71,3
dc7020d0a4c443d66a602611d1f73e68,Farmacia,tienda,39340,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,250+,1
dc7020d0a4c443d66a602611d1f8c17a,Farmacia,e-commerce,95503.33333,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector público,Alquilada,Neutro,250+,3
dc7020d0a4c443d66a602611d1f8c17a,Farmacia,tienda,37986.66667,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector público,Alquilada,Neutro,250+,2
dc7020d0a4c443d66a602611d1f8c17a,Mercado,e-commerce,299980,3-4,Masculino,Menor a 25,Casado/a,Posgrado,Empleado sector público,Alquilada,Neutro,250+,1
dc754d210f90403672339e986b8805dd,Electrodomésticos,tienda,1055200,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Alquilada,Recomienda,250+,1
dc754d210f90403672339e986b8805dd,Farmacia,e-commerce,195200,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Alquilada,Recomienda,72 - 158,2
dc754d210f90403672339e986b8805dd,Farmacia,tienda,30500,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Alquilada,Recomienda,72 - 158,1
dc754d210f90403672339e986b8805dd,Mercado,tienda,92800,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Alquilada,Recomienda,72 - 158,2
dc7dea8e8925d870ca8823a44ebf1996,Mercado,e-commerce,161800,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,72 - 158,1
dc7dea8e8925d870ca8823a44ebf1996,Mercado,tienda,138932.1212,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Alquilada,Neutro,250+,4
dc874dfe725f73eaed3fd0ec715e7f35,Farmacia,e-commerce,91260,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Familiar,Neutro,72 - 158,3
dc874dfe725f73eaed3fd0ec715e7f35,Farmacia,tienda,91000,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Familiar,Neutro,72 - 158,1
dc874dfe725f73eaed3fd0ec71b9f4ef,Mercado,e-commerce,304289.2308,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector público,Familiar,Recomienda,250+,4
dc874dfe725f73eaed3fd0ec71b9f4ef,Mercado,tienda,360880,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector público,Familiar,Recomienda,250+,4
dcadab2065b6511035589404eb063c98,Delikatessen,tienda,152520,3-4,Masculino,Menor a 25,Soltero/a,Bachillerato o inferior,Empleado sector público,Familiar,Recomienda,159 - 249,1
dcadab2065b6511035589404eb0a2bdc,Electrodomésticos,e-commerce,1355200,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Propia,Neutro,159 - 249,4
dcadab2065b6511035589404eb0a2bdc,Farmacia,e-commerce,71900,1-2,Masculino,Entre  26 y 45,Soltero/a,Bachillerato o inferior,Empleado sector público,Propia,Neutro,72 - 158,1
dcadab2065b6511035589404eb0aba75,Mercado,e-commerce,116650,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Propia,Neutro,159 - 249,3
dcadab2065b6511035589404eb0aba75,Mercado,tienda,192800,1-2,Masculino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Propia,Neutro,159 - 249,3
dcadab2065b6511035589404eb0e64a8,Farmacia,e-commerce,157420,1-2,Masculino,Entre  26 y 45,Soltero/a,Profesional,Empleado sector público,Propia,Recomienda,159 - 249,1
dcadab2065b6511035589404eb1032f5,Mercado,tienda,392133.3333,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Empleado sector público,Alquilada,No recomienda,72 - 158,2
dcc062d622fe428a8dab299b07d05fe7,Delikatessen,e-commerce,166000,3-4,Femenino,Entre  26 y 45,Divorciado/a,Bachillerato o inferior,Empleado sector público,Familiar,Recomienda,72 - 158,1
dd23cf0ef33ae44e0c0b4c756e1fe4e8,Delikatessen,tienda,107985.8333,1-2,Femenino,Menor a 25,Casado/a,Bachillerato o inferior,Empleado sector público,Familiar,Recomienda,<= 71,3
